id,final_status,store_address_id,customer_id,courier_id,vertical,is_food,transport,number_of_assignments,total_real_distance,activation_time_local,last_courier_assigned_time,courier_started_order_local,courier_enters_pickup_time_local,pickup_time_local,courier_enters_delivery_point_time_local,termination_time
52856887,DeliveredStatus,15727,20464516,15315073,WALL - Partner,TRUE,CAR,1,10.181,7/11/2019 21:21:38,7/11/2019 21:21:48,7/11/2019 21:22:01,7/11/2019 21:31:43,7/11/2019 21:36:04,7/11/2019 21:42:39,7/11/2019 21:49:56
53212862,DeliveredStatus,30640,16675220,15315073,WALL - Partner,TRUE,CAR,1,6.048,7/13/2019 20:42:19,7/13/2019 21:00:31,7/13/2019 21:06:24,7/13/2019 20:46:55,7/13/2019 21:29:40,7/13/2019 21:40:20,7/13/2019 21:52:00
52674076,DeliveredStatus,30640,20416562,15315073,WALL - Partner,TRUE,CAR,1,4.51,7/10/2019 19:48:23,7/10/2019 19:48:44,7/10/2019 19:49:01,7/10/2019 19:50:48,7/10/2019 19:58:28,7/10/2019 20:09:41,7/10/2019 20:13:04
52556350,DeliveredStatus,15727,11545148,15315073,WALL - Partner,TRUE,CAR,2,12.476,7/9/2019 22:27:46,7/9/2019 22:38:31,7/9/2019 22:38:31,7/9/2019 22:58:11,7/9/2019 23:18:31,7/9/2019 23:25:48,7/9/2019 23:32:08
53025483,DeliveredStatus,30640,14043083,15315073,WALL - Partner,TRUE,CAR,1,8.846,7/12/2019 21:00:06,7/12/2019 21:08:39,7/12/2019 21:08:40,7/12/2019 21:17:44,7/12/2019 21:25:12,7/12/2019 21:33:19,7/12/2019 21:35:33
52535555,DeliveredStatus,15927,16159986,15315073,WALL - Partner,TRUE,CAR,2,10.728,7/9/2019 20:58:55,7/9/2019 21:02:56,7/9/2019 21:02:56,7/9/2019 21:14:17,7/9/2019 21:17:22,7/9/2019 21:23:30,7/9/2019 21:27:40
53001755,DeliveredStatus,88585,694602,14924108,WALL - Partner,TRUE,BICYCLE,2,3.514,7/12/2019 19:36:30,7/12/2019 19:38:09,7/12/2019 19:42:36,7/12/2019 19:43:36,7/12/2019 19:49:03,7/12/2019 19:57:22,7/12/2019 19:59:00
52625439,DeliveredStatus,30640,20397821,14924108,WALL - Partner,TRUE,BICYCLE,1,4.227,7/10/2019 14:00:02,7/10/2019 14:05:57,7/10/2019 14:06:11,7/10/2019 14:15:53,7/10/2019 14:25:50,7/10/2019 14:38:55,7/10/2019 14:51:05
52994417,DeliveredStatus,18300,2573015,14924108,WALL - Partner,TRUE,BICYCLE,1,3.137,7/12/2019 19:04:28,7/12/2019 19:04:34,7/12/2019 19:05:39,7/12/2019 19:04:31,7/12/2019 19:19:09,7/12/2019 19:26:07,7/12/2019 19:28:05
52833922,DeliveredStatus,18300,14550928,14924108,WALL - Partner,TRUE,BICYCLE,1,4.105,7/11/2019 19:56:48,7/11/2019 19:57:19,7/11/2019 19:57:20,7/11/2019 19:56:48,7/11/2019 20:07:06,7/11/2019 20:18:04,7/11/2019 20:22:46
52667085,DeliveredStatus,22590,20414216,14924108,WALL - Partner,FALSE,BICYCLE,1,3.809,7/10/2019 20:00:02,7/10/2019 20:11:06,7/10/2019 20:16:29,7/10/2019 20:22:11,7/10/2019 20:30:51,7/10/2019 20:37:29,7/10/2019 20:41:29
52466676,CanceledStatus,17990,20358118,14924108,WALL - NonPartner,FALSE,BICYCLE,1,2.219,7/9/2019 13:15:46,7/9/2019 13:16:11,7/9/2019 13:16:30,,,,7/9/2019 13:38:16
53244638,DeliveredStatus,23518,2765813,14924108,WALL - Partner,TRUE,BICYCLE,1,1.881,7/13/2019 22:27:52,7/13/2019 22:43:15,7/13/2019 22:43:38,7/13/2019 22:45:17,7/13/2019 23:01:12,7/13/2019 23:05:43,7/13/2019 23:09:18
52878063,DeliveredStatus,48338,17663298,14924108,WALL - Partner,TRUE,BICYCLE,1,6.177,7/11/2019 22:45:42,7/11/2019 22:46:16,7/11/2019 22:47:43,7/11/2019 22:56:08,7/11/2019 23:01:39,7/11/2019 23:05:41,7/11/2019 23:09:30
52459497,DeliveredStatus,15910,7309512,14924108,WALL - Partner,TRUE,BICYCLE,1,2.899,7/9/2019 12:41:01,7/9/2019 12:41:36,7/9/2019 12:42:02,7/9/2019 12:41:18,7/9/2019 12:54:30,7/9/2019 13:01:09,7/9/2019 13:01:49
52377960,DeliveredStatus,19434,18581274,14924108,WALL - Partner,TRUE,BICYCLE,1,3.474,7/8/2019 20:34:19,7/8/2019 20:34:29,7/8/2019 20:36:34,7/8/2019 20:41:47,7/8/2019 20:59:51,7/8/2019 21:02:53,7/8/2019 21:05:57
52930512,DeliveredStatus,18300,9669740,14924108,WALL - Partner,TRUE,BICYCLE,1,4.836,7/12/2019 11:28:26,7/12/2019 11:29:00,7/12/2019 11:32:04,7/12/2019 11:34:35,7/12/2019 11:40:54,7/12/2019 11:44:40,7/12/2019 11:45:56
52682720,DeliveredStatus,18300,20071432,14924108,WALL - Partner,TRUE,BICYCLE,1,3.57,7/10/2019 20:24:37,7/10/2019 20:56:53,7/10/2019 20:57:50,7/10/2019 20:49:20,7/10/2019 21:08:11,7/10/2019 21:12:09,7/10/2019 21:14:45
52515412,DeliveredStatus,23968,13220340,14924108,WALL - Partner,TRUE,BICYCLE,1,2.22,7/9/2019 19:33:23,7/9/2019 19:40:32,7/9/2019 19:43:50,7/9/2019 19:50:34,7/9/2019 20:15:05,7/9/2019 20:21:07,7/9/2019 20:25:19
52851384,DeliveredStatus,85260,20463294,14924108,WALL - Partner,TRUE,BICYCLE,1,3.287,7/11/2019 21:02:58,7/11/2019 21:12:39,7/11/2019 21:19:11,7/11/2019 21:22:24,7/11/2019 21:35:11,7/11/2019 21:37:00,7/11/2019 21:39:45
53029687,DeliveredStatus,18300,13378645,14924108,WALL - Partner,TRUE,BICYCLE,1,4.85,7/12/2019 21:12:43,7/12/2019 21:23:54,7/12/2019 21:31:41,7/12/2019 21:12:50,7/12/2019 21:46:52,7/12/2019 21:53:06,7/12/2019 21:56:11
52864425,DeliveredStatus,23518,2124879,14924108,WALL - Partner,TRUE,BICYCLE,2,3.717,7/11/2019 21:48:18,7/11/2019 22:01:29,7/11/2019 22:02:19,7/11/2019 22:05:28,7/11/2019 22:08:11,7/11/2019 22:15:51,7/11/2019 22:23:41
52815210,DeliveredStatus,23518,3940896,14924108,WALL - Partner,TRUE,BICYCLE,1,3.763,7/11/2019 18:17:19,7/11/2019 18:17:36,7/11/2019 18:17:52,7/11/2019 18:23:35,7/11/2019 18:26:42,7/11/2019 18:29:50,7/11/2019 18:34:22
52532661,DeliveredStatus,18300,20374252,14924108,WALL - Partner,TRUE,BICYCLE,2,5.599,7/9/2019 20:47:38,7/9/2019 20:58:49,7/9/2019 21:10:26,7/9/2019 20:47:40,7/9/2019 21:58:18,7/9/2019 22:03:50,7/9/2019 22:06:58
52511827,DeliveredStatus,18300,2975449,14924108,WALL - Partner,TRUE,BICYCLE,1,2.676,7/9/2019 19:15:44,7/9/2019 19:16:07,7/9/2019 19:16:51,7/9/2019 19:15:44,7/9/2019 19:24:51,7/9/2019 19:33:14,7/9/2019 19:35:19
52407881,DeliveredStatus,18300,1671814,14924108,WALL - Partner,TRUE,BICYCLE,1,3.18,7/8/2019 22:46:01,7/8/2019 22:46:44,7/8/2019 22:47:12,7/8/2019 22:46:13,7/8/2019 23:01:09,7/8/2019 23:09:45,7/8/2019 23:12:29
52842346,DeliveredStatus,18300,2698242,14924108,WALL - Partner,TRUE,BICYCLE,1,3.918,7/11/2019 20:29:51,7/11/2019 20:30:56,7/11/2019 20:31:24,7/11/2019 20:36:32,7/11/2019 20:47:33,7/11/2019 20:51:13,7/11/2019 20:54:23
52614482,DeliveredStatus,18300,17852078,14924108,WALL - Partner,TRUE,BICYCLE,1,3.007,7/10/2019 12:26:06,7/10/2019 12:26:16,7/10/2019 12:26:36,7/10/2019 12:26:06,7/10/2019 12:34:17,7/10/2019 12:42:42,7/10/2019 12:45:47
52525666,DeliveredStatus,18300,2112120,14924108,WALL - Partner,TRUE,BICYCLE,1,4.084,7/9/2019 20:19:17,7/9/2019 20:26:16,7/9/2019 20:26:57,7/9/2019 20:21:32,7/9/2019 20:58:32,7/9/2019 21:06:38,7/9/2019 21:10:05
53452087,DeliveredStatus,18300,16488937,14924108,WALL - Partner,TRUE,BICYCLE,2,4.442,7/14/2019 22:06:20,7/14/2019 22:07:45,7/14/2019 22:10:22,7/14/2019 22:06:49,7/14/2019 22:19:14,7/14/2019 22:27:10,7/14/2019 22:37:01
53062623,DeliveredStatus,23518,20514438,14924108,WALL - Partner,TRUE,BICYCLE,2,3.047,7/12/2019 23:09:30,7/12/2019 23:11:44,7/12/2019 23:14:05,7/12/2019 23:18:34,7/12/2019 23:20:59,7/12/2019 23:23:15,7/12/2019 23:26:11
52960592,DeliveredStatus,18300,13149106,14924108,WALL - Partner,TRUE,BICYCLE,1,2.776,7/12/2019 15:21:55,7/12/2019 15:22:55,7/12/2019 15:29:56,7/12/2019 15:28:59,7/12/2019 15:46:08,7/12/2019 15:50:14,7/12/2019 15:51:27
52847403,DeliveredStatus,90971,18549541,14924108,WALL - Partner,TRUE,BICYCLE,1,3.985,7/11/2019 20:48:38,7/11/2019 20:55:21,7/11/2019 20:55:35,7/11/2019 20:57:47,7/11/2019 21:01:58,7/11/2019 21:09:55,7/11/2019 21:11:41
52385656,DeliveredStatus,18300,17597768,14924108,WALL - Partner,TRUE,BICYCLE,1,4.513,7/8/2019 21:04:50,7/8/2019 21:06:00,7/8/2019 21:06:48,7/8/2019 21:09:44,7/8/2019 21:19:59,7/8/2019 21:28:39,7/8/2019 21:31:30
52378298,DeliveredStatus,74656,19485880,14924108,WALL - Partner,TRUE,BICYCLE,4,4.107,7/8/2019 20:35:46,7/8/2019 21:23:18,7/8/2019 21:23:18,7/8/2019 21:40:43,7/8/2019 21:48:43,7/8/2019 21:52:15,7/8/2019 21:59:00
53474600,DeliveredStatus,50845,14279733,14924108,WALL - Partner,TRUE,BICYCLE,2,6.179,7/14/2019 23:47:12,7/14/2019 23:48:27,7/14/2019 23:57:30,7/15/2019 0:02:00,7/15/2019 0:14:44,7/15/2019 0:20:38,7/15/2019 0:23:44
53211299,DeliveredStatus,18300,18452799,14924108,WALL - Partner,TRUE,BICYCLE,1,1.823,7/13/2019 20:36:45,7/13/2019 20:47:16,7/13/2019 20:56:58,7/13/2019 21:01:19,7/13/2019 21:12:52,7/13/2019 21:15:07,7/13/2019 21:16:55
53470464,DeliveredStatus,23518,14918928,14924108,WALL - Partner,TRUE,BICYCLE,1,4.874,7/14/2019 23:18:28,7/14/2019 23:19:59,7/14/2019 23:20:12,7/14/2019 23:25:54,7/14/2019 23:28:42,7/14/2019 23:35:56,7/14/2019 23:37:33
53258012,DeliveredStatus,71757,13511113,14924108,WALL - Partner,TRUE,BICYCLE,1,6.779,7/13/2019 23:37:15,7/13/2019 23:38:11,7/13/2019 23:42:36,7/13/2019 23:47:19,7/13/2019 23:48:46,7/13/2019 23:59:22,7/14/2019 0:02:50
52395520,DeliveredStatus,,7039760,14924108,QUIERO,FALSE,BICYCLE,1,2.373,7/8/2019 21:48:04,7/8/2019 21:58:53,7/8/2019 21:59:25,7/8/2019 22:08:17,7/8/2019 22:20:16,7/8/2019 22:22:46,7/8/2019 22:29:57
53424411,DeliveredStatus,85260,19017850,14924108,WALL - Partner,TRUE,BICYCLE,1,3.496,7/14/2019 20:57:08,7/14/2019 20:57:31,7/14/2019 20:57:47,7/14/2019 20:57:13,7/14/2019 21:04:01,7/14/2019 21:08:26,7/14/2019 21:11:18
53195022,DeliveredStatus,85260,20548804,14924108,WALL - Partner,TRUE,BICYCLE,1,3.701,7/13/2019 19:35:12,7/13/2019 19:36:04,7/13/2019 19:36:19,7/13/2019 19:35:22,7/13/2019 19:45:45,7/13/2019 19:49:59,7/13/2019 19:53:00
53058648,DeliveredStatus,18300,2190509,14924108,WALL - Partner,TRUE,BICYCLE,1,3.099,7/12/2019 22:49:52,7/12/2019 22:50:24,7/12/2019 22:50:38,7/12/2019 22:50:02,7/12/2019 23:00:05,7/12/2019 23:03:41,7/12/2019 23:05:50
52722933,DeliveredStatus,18300,19224460,14924108,WALL - Partner,TRUE,BICYCLE,1,4.321,7/10/2019 23:27:53,7/10/2019 23:32:28,7/10/2019 23:48:08,7/10/2019 23:54:38,7/10/2019 23:59:53,7/11/2019 0:08:24,7/11/2019 0:14:35
52702076,DeliveredStatus,18300,15202206,14924108,WALL - Partner,TRUE,BICYCLE,1,2.942,7/10/2019 21:40:18,7/10/2019 22:13:08,7/10/2019 22:13:19,7/10/2019 21:46:06,7/10/2019 22:44:52,7/10/2019 22:49:36,7/10/2019 22:52:05
52663221,DeliveredStatus,16852,20413830,14924108,WALL - Partner,TRUE,BICYCLE,1,2.496,7/10/2019 21:23:01,7/10/2019 21:31:27,7/10/2019 21:31:40,7/10/2019 21:35:05,7/10/2019 21:43:40,7/10/2019 21:46:57,7/10/2019 21:50:17
52672725,DeliveredStatus,18300,9145797,14924108,WALL - Partner,TRUE,BICYCLE,1,5.271,7/10/2019 19:42:05,7/10/2019 19:46:40,7/10/2019 19:46:57,7/10/2019 19:54:59,7/10/2019 20:09:42,7/10/2019 20:13:36,7/10/2019 20:15:55
53198896,DeliveredStatus,18300,12814996,14924108,WALL - Partner,TRUE,BICYCLE,1,4.063,7/13/2019 19:51:40,7/13/2019 19:53:22,7/13/2019 19:56:37,7/13/2019 19:57:34,7/13/2019 20:13:41,7/13/2019 20:20:27,7/13/2019 20:21:14
53432679,DeliveredStatus,23424,10489405,14924108,WALL - Partner,TRUE,BICYCLE,1,3.006,7/14/2019 21:16:56,7/14/2019 21:28:04,7/14/2019 21:39:00,7/14/2019 21:32:01,7/14/2019 21:50:20,7/14/2019 21:56:47,7/14/2019 21:59:28
53219306,DeliveredStatus,19434,15997474,14924108,WALL - Partner,TRUE,BICYCLE,1,2.539,7/13/2019 21:03:15,7/13/2019 21:36:08,7/13/2019 21:44:50,7/13/2019 21:55:02,7/13/2019 22:08:43,7/13/2019 22:11:19,7/13/2019 22:13:40
52355394,DeliveredStatus,15910,2526377,14924108,WALL - Partner,TRUE,BICYCLE,1,6.08,7/8/2019 19:00:01,7/8/2019 19:00:52,7/8/2019 19:05:18,7/8/2019 19:00:09,7/8/2019 19:18:21,7/8/2019 19:32:35,7/8/2019 19:37:35
53335272,DeliveredStatus,90971,2582275,2044461,WALL - Partner,TRUE,BICYCLE,1,3.287,7/14/2019 13:48:22,7/14/2019 14:00:33,7/14/2019 14:00:50,7/14/2019 14:24:45,7/14/2019 14:26:33,7/14/2019 14:33:17,7/14/2019 14:36:33
52961346,DeliveredStatus,18300,18760860,2044461,WALL - Partner,TRUE,BICYCLE,1,5.234,7/12/2019 15:27:27,7/12/2019 15:27:58,7/12/2019 15:28:38,7/12/2019 15:42:22,7/12/2019 15:50:33,7/12/2019 15:57:19,7/12/2019 16:00:04
52338744,DeliveredStatus,18300,11586551,2044461,WALL - Partner,TRUE,BICYCLE,1,4.937,7/8/2019 16:36:05,7/8/2019 16:36:28,7/8/2019 16:37:05,7/8/2019 16:40:31,7/8/2019 16:48:15,7/8/2019 17:02:06,7/8/2019 17:05:16
52336417,DeliveredStatus,18037,10992819,2044461,WALL - Partner,TRUE,BICYCLE,1,2.587,7/8/2019 16:14:33,7/8/2019 16:20:12,7/8/2019 16:20:21,7/8/2019 16:26:42,7/8/2019 16:29:47,7/8/2019 16:31:56,7/8/2019 16:36:13
52789718,DeliveredStatus,85260,5389187,2044461,WALL - Partner,TRUE,BICYCLE,1,5.903,7/11/2019 14:59:59,7/11/2019 15:00:11,7/11/2019 15:00:33,7/11/2019 15:11:32,7/11/2019 15:19:58,7/11/2019 15:29:19,7/11/2019 15:32:04
53247370,DeliveredStatus,18300,9583396,2044461,WALL - Partner,TRUE,BICYCLE,1,4.229,7/13/2019 22:38:43,7/13/2019 22:44:15,7/13/2019 22:44:25,7/13/2019 22:50:00,7/13/2019 22:56:39,7/13/2019 23:05:37,7/13/2019 23:09:24
53361057,DeliveredStatus,18300,18125211,2044461,WALL - Partner,TRUE,BICYCLE,1,3.414,7/14/2019 16:07:13,7/14/2019 16:07:38,7/14/2019 16:07:57,7/14/2019 16:10:15,7/14/2019 16:21:21,7/14/2019 16:28:28,7/14/2019 16:55:11
52342532,DeliveredStatus,18300,20118186,2044461,WALL - Partner,TRUE,BICYCLE,1,5.566,7/8/2019 17:09:57,7/8/2019 17:10:03,7/8/2019 17:10:11,7/8/2019 17:25:43,7/8/2019 17:33:36,7/8/2019 17:40:24,7/8/2019 17:42:13
52549572,DeliveredStatus,15910,19494986,2044461,WALL - Partner,TRUE,BICYCLE,1,6.466,7/9/2019 21:56:36,7/9/2019 22:00:54,7/9/2019 22:02:01,7/9/2019 22:19:48,7/9/2019 22:25:41,7/9/2019 22:35:20,7/9/2019 22:54:53
53336938,DeliveredStatus,50828,1929870,2044461,WALL - Partner,TRUE,BICYCLE,2,7.15,7/14/2019 13:56:57,7/14/2019 14:26:58,7/14/2019 14:36:41,7/14/2019 14:30:21,7/14/2019 14:43:01,7/14/2019 14:54:50,7/14/2019 14:59:17
53468315,DeliveredStatus,18300,19950862,2044461,WALL - Partner,TRUE,BICYCLE,1,6.051,7/14/2019 23:06:55,7/14/2019 23:07:45,7/14/2019 23:08:20,7/14/2019 23:23:10,7/14/2019 23:29:10,7/14/2019 23:37:34,7/14/2019 23:38:47
52405083,DeliveredStatus,18300,17119414,2044461,WALL - Partner,TRUE,BICYCLE,1,7.131,7/8/2019 22:29:41,7/8/2019 22:30:28,7/8/2019 22:30:51,7/8/2019 22:50:36,7/8/2019 22:59:52,7/8/2019 23:06:05,7/8/2019 23:10:02
52553542,DeliveredStatus,23463,6445322,2044461,WALL - Partner,TRUE,BICYCLE,2,4.117,7/9/2019 22:14:47,7/9/2019 22:34:29,7/9/2019 22:34:29,7/9/2019 23:02:26,7/9/2019 23:03:49,7/9/2019 23:13:40,7/9/2019 23:18:07
52951988,DeliveredStatus,18300,13393577,2044461,WALL - Partner,TRUE,BICYCLE,1,4.609,7/12/2019 14:23:29,7/12/2019 14:31:01,7/12/2019 14:32:35,7/12/2019 14:23:33,7/12/2019 14:43:26,7/12/2019 14:53:19,7/12/2019 14:55:18
52334343,DeliveredStatus,71757,11590848,2044461,WALL - Partner,TRUE,BICYCLE,1,4.431,7/8/2019 15:55:18,7/8/2019 15:55:49,7/8/2019 15:56:19,7/8/2019 16:10:48,7/8/2019 16:12:48,7/8/2019 16:14:45,7/8/2019 16:19:55
52451450,DeliveredStatus,23876,3811573,2044461,WALL - Partner,TRUE,BICYCLE,1,2.548,7/9/2019 10:08:58,7/9/2019 10:09:06,7/9/2019 10:13:42,7/9/2019 10:34:52,7/9/2019 10:36:31,7/9/2019 10:41:06,7/9/2019 10:43:15
52390948,DeliveredStatus,16593,2320655,2044461,WALL - Partner,TRUE,BICYCLE,2,5.303,7/8/2019 21:25:50,7/8/2019 21:27:24,7/8/2019 21:36:03,7/8/2019 21:44:52,7/8/2019 21:50:25,7/8/2019 21:56:47,7/8/2019 22:11:40
53355739,DeliveredStatus,15866,3180218,2044461,WALL - NonPartner,TRUE,BICYCLE,1,3.886,7/14/2019 15:33:21,7/14/2019 15:34:03,7/14/2019 15:34:28,7/14/2019 15:43:54,7/14/2019 15:58:24,7/14/2019 16:02:16,7/14/2019 16:05:31
52318149,DeliveredStatus,71757,17922869,2044461,WALL - Partner,TRUE,BICYCLE,1,4.109,7/8/2019 13:39:07,7/8/2019 13:39:34,7/8/2019 13:40:19,7/8/2019 13:50:10,7/8/2019 14:04:34,7/8/2019 14:08:44,7/8/2019 14:12:55
52730075,CanceledStatus,48338,17081141,2044461,WALL - Partner,TRUE,BICYCLE,1,4.954,7/11/2019 0:44:49,7/11/2019 0:45:41,7/11/2019 0:45:41,,,,7/11/2019 0:57:38
52645032,DeliveredStatus,85260,1908784,2044461,WALL - Partner,TRUE,BICYCLE,1,5.219,7/10/2019 16:41:44,7/10/2019 16:42:35,7/10/2019 16:42:59,7/10/2019 16:46:02,7/10/2019 16:54:01,7/10/2019 17:02:30,7/10/2019 17:05:14
53260275,DeliveredStatus,18300,20566907,2044461,WALL - Partner,TRUE,BICYCLE,2,2.753,7/13/2019 23:55:21,7/13/2019 23:56:28,7/13/2019 23:56:42,7/13/2019 23:55:52,7/14/2019 0:03:59,7/14/2019 0:11:00,7/14/2019 0:12:25
53047121,DeliveredStatus,18300,12705155,2044461,WALL - Partner,TRUE,BICYCLE,1,3.16,7/12/2019 22:06:38,7/12/2019 22:07:41,7/12/2019 22:08:54,7/12/2019 22:20:28,7/12/2019 22:53:04,7/12/2019 22:55:11,7/12/2019 22:59:57
53239904,DeliveredStatus,16588,20558341,2044461,WALL - Partner,TRUE,BICYCLE,1,3.482,7/13/2019 22:10:16,7/13/2019 22:10:44,7/13/2019 22:18:25,7/13/2019 22:21:29,7/13/2019 22:26:03,7/13/2019 22:34:10,7/13/2019 22:44:10
53253440,DeliveredStatus,18300,16827505,2044461,WALL - Partner,TRUE,BICYCLE,1,6.525,7/13/2019 23:07:58,7/13/2019 23:09:43,7/13/2019 23:09:52,7/13/2019 23:17:48,7/13/2019 23:30:10,7/13/2019 23:39:47,7/13/2019 23:42:17
52625500,DeliveredStatus,18300,4162611,2044461,WALL - Partner,TRUE,BICYCLE,1,6.044,7/10/2019 13:59:37,7/10/2019 14:00:52,7/10/2019 14:01:42,7/10/2019 14:15:14,7/10/2019 14:21:44,7/10/2019 14:29:36,7/10/2019 14:29:56
52947862,DeliveredStatus,36615,17686838,2044461,WALL - Partner,TRUE,BICYCLE,2,4.05,7/12/2019 13:54:58,7/12/2019 14:01:33,7/12/2019 14:02:44,7/12/2019 14:16:13,7/12/2019 14:23:51,7/12/2019 14:29:06,7/12/2019 14:30:20
52348689,DeliveredStatus,16709,6513230,2044461,WALL - NonPartner,FALSE,BICYCLE,1,5.181,7/8/2019 17:58:28,7/8/2019 17:58:51,7/8/2019 18:02:16,7/8/2019 18:09:44,7/8/2019 18:22:26,7/8/2019 18:37:15,7/8/2019 18:42:51
52388283,DeliveredStatus,23518,1671814,2044461,WALL - Partner,TRUE,BICYCLE,1,3.766,7/8/2019 21:14:55,7/8/2019 21:15:11,7/8/2019 21:17:05,7/8/2019 21:24:42,7/8/2019 21:26:16,7/8/2019 21:32:05,7/8/2019 21:35:30
53347931,DeliveredStatus,18300,18566761,2044461,WALL - Partner,TRUE,BICYCLE,1,6.438,7/14/2019 14:50:51,7/14/2019 14:59:29,7/14/2019 14:59:54,7/14/2019 15:10:54,7/14/2019 15:19:32,7/14/2019 15:28:12,7/14/2019 15:30:44
52883707,DeliveredStatus,18300,17420102,2044461,WALL - Partner,TRUE,BICYCLE,1,6.272,7/11/2019 23:20:12,7/11/2019 23:20:50,7/11/2019 23:21:14,7/11/2019 23:31:56,7/11/2019 23:34:28,7/11/2019 23:40:47,7/11/2019 23:46:13
52640756,DeliveredStatus,18300,2175333,2044461,WALL - Partner,TRUE,BICYCLE,1,3.777,7/10/2019 16:04:02,7/10/2019 16:04:56,7/10/2019 16:08:09,7/10/2019 16:26:26,7/10/2019 16:33:31,7/10/2019 16:38:04,7/10/2019 16:40:26
52966657,DeliveredStatus,71757,18553631,2044461,WALL - Partner,TRUE,BICYCLE,1,4.289,7/12/2019 16:07:36,7/12/2019 16:08:40,7/12/2019 16:08:50,7/12/2019 16:13:49,7/12/2019 16:20:37,7/12/2019 16:30:11,7/12/2019 16:32:32
53178320,DeliveredStatus,18300,10539839,18225430,WALL - Partner,TRUE,BICYCLE,1,3.892,7/13/2019 18:01:21,7/13/2019 18:02:32,7/13/2019 18:02:49,7/13/2019 18:01:31,7/13/2019 18:13:06,7/13/2019 18:25:28,7/13/2019 18:29:58
52873239,DeliveredStatus,18300,8922104,18225430,WALL - Partner,TRUE,BICYCLE,1,2.498,7/11/2019 22:22:17,7/11/2019 22:22:50,7/11/2019 22:23:23,7/11/2019 22:22:28,7/11/2019 22:32:39,7/11/2019 22:39:20,7/11/2019 22:44:38
52677912,DeliveredStatus,18300,15245043,18225430,WALL - Partner,TRUE,BICYCLE,1,3.934,7/10/2019 20:05:09,7/10/2019 20:23:17,7/10/2019 20:32:21,7/10/2019 20:09:22,7/10/2019 20:54:53,7/10/2019 21:03:04,7/10/2019 21:07:33
53388671,DeliveredStatus,82665,15774563,18225430,WALL - Partner,TRUE,BICYCLE,1,5.134,7/14/2019 19:01:27,7/14/2019 19:01:33,7/14/2019 19:01:43,7/14/2019 19:01:29,7/14/2019 19:15:46,7/14/2019 19:25:22,7/14/2019 19:27:58
53193732,DeliveredStatus,18300,4033538,18225430,WALL - Partner,TRUE,BICYCLE,1,3.794,7/13/2019 19:29:40,7/13/2019 19:29:58,7/13/2019 19:30:05,7/13/2019 19:29:50,7/13/2019 19:41:03,7/13/2019 19:50:26,7/13/2019 19:52:17
53173754,DeliveredStatus,18300,13883658,18225430,WALL - Partner,TRUE,BICYCLE,1,3.75,7/13/2019 17:29:12,7/13/2019 17:29:59,7/13/2019 17:30:05,7/13/2019 17:29:24,7/13/2019 17:39:08,7/13/2019 17:48:09,7/13/2019 17:52:10
53004167,DeliveredStatus,18300,5389187,18225430,WALL - Partner,TRUE,BICYCLE,1,4.469,7/12/2019 19:46:12,7/12/2019 19:46:18,7/12/2019 19:47:03,7/12/2019 19:47:19,7/12/2019 20:03:56,7/12/2019 20:12:36,7/12/2019 20:17:00
52684214,DeliveredStatus,18300,2223994,18225430,WALL - Partner,TRUE,BICYCLE,1,4.202,7/10/2019 20:30:47,7/10/2019 21:08:04,7/10/2019 21:08:56,7/10/2019 20:37:14,7/10/2019 21:22:30,7/10/2019 21:28:40,7/10/2019 21:31:07
53193527,DeliveredStatus,18300,6157695,18225430,WALL - Partner,TRUE,BICYCLE,1,5.421,7/13/2019 20:00:03,7/13/2019 20:00:30,7/13/2019 20:02:06,7/13/2019 20:05:15,7/13/2019 20:19:04,7/13/2019 20:23:13,7/13/2019 20:25:24
52387609,DeliveredStatus,18300,6442318,18225430,WALL - Partner,TRUE,BICYCLE,1,4.84,7/8/2019 21:12:23,7/8/2019 21:17:12,7/8/2019 21:21:10,7/8/2019 21:17:58,7/8/2019 21:35:36,7/8/2019 21:47:59,7/8/2019 21:53:21
53000017,DeliveredStatus,88585,18452799,18225430,WALL - Partner,TRUE,BICYCLE,1,0.8,7/12/2019 19:29:27,7/12/2019 19:30:00,7/12/2019 19:30:12,7/12/2019 19:29:30,7/12/2019 19:42:57,7/12/2019 19:43:07,7/12/2019 19:46:10
52847079,DeliveredStatus,18300,15546231,18225430,WALL - Partner,TRUE,BICYCLE,1,3.892,7/11/2019 20:47:25,7/11/2019 20:50:16,7/11/2019 20:50:20,7/11/2019 20:55:22,7/11/2019 21:13:51,7/11/2019 21:20:56,7/11/2019 21:26:47
53153597,DeliveredStatus,88691,12617693,18225430,WALL - Partner,TRUE,BICYCLE,1,2.795,7/13/2019 15:04:51,7/13/2019 15:09:38,7/13/2019 15:09:56,7/13/2019 15:10:15,7/13/2019 15:21:30,7/13/2019 15:27:44,7/13/2019 15:30:43
53043171,DeliveredStatus,82665,7639327,18225430,WALL - Partner,TRUE,BICYCLE,2,4.682,7/12/2019 21:53:49,7/12/2019 21:58:28,7/12/2019 22:00:27,7/12/2019 21:53:49,7/12/2019 22:10:26,7/12/2019 22:17:11,7/12/2019 22:20:24
53466201,DeliveredStatus,23518,15996023,18225430,WALL - Partner,TRUE,BICYCLE,2,5.393,7/14/2019 22:56:10,7/14/2019 22:59:37,7/14/2019 23:00:07,7/14/2019 23:06:53,7/14/2019 23:09:08,7/14/2019 23:17:24,7/14/2019 23:23:35
